tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_mesh2	drop_mesh3	drop_tex1	drop_tex2	drop_tex3	drop_extratex1	newdata[0]	newdata[1]	newdata[2]	newdata[3]	newdata[4]	newdata[5]	newdata[6]	newdata[7]	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	UNK_1	UNK_2_cnt	UNK_2_tab[0]	UNK_2_tab[1]	UNK_2_tab[2]	UNK_2_tab[3]	UNK_2_tab[4]	UNK_2_tab[5]	UNK_3	fort	mesh_tex_pair_cntm	mesh_tex_pair_m[0]	mesh_tex_pair_m[1]	mesh_tex_pair_cntt	mesh_tex_pair_t[0]	mesh_tex_pair_t[1]	mesh_tex_pair_t[2]	mesh_tex_pair_t[3]	item_sound	equip_sound	stackable	family	grade
2	5194	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_braided_hemp_i00					-1	2	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	0	0
2	5195	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_braided_hemp_i00					-1	2	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	0	0
2	5196	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_braided_hemp_i00					-1	2	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	0	0
2	5197	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5198	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5199	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5200	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5201	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5202	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5203	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5204	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	icon.etc_key_i00					-1	10	53	0	0	0							1		1			1					ItemSound.itemdrop_jewelbox		2	0	0
2	5205	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_sword_fix_t00	dropitemstex.mticket_sword_t01			0	0	0	0	0	2	0	0	icon.mticket_sword_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5206	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_pole_fix_t00	dropitemstex.mticket_sword_t01			0	0	0	0	0	2	0	0	icon.mticket_pole_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5207	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_bow_fix_t00	dropitemstex.mticket_sword_t01			0	0	0	0	0	2	0	0	icon.mticket_bow_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5208	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_cleric_fix_t00	dropitemstex.mticket_cleric_t01			0	0	0	0	0	2	0	0	icon.mticket_cleric_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5209	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_wizard_fix_t00	dropitemstex.mticket_cleric_t01			0	0	0	0	0	2	0	0	icon.mticket_wizard_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5210	0	0	9	28	0	dropitems.mticket_move_m00			dropitemstex.mticket_sword_move_t00	dropitemstex.mticket_sword_t01			0	0	0	0	0	2	0	0	icon.mticket_sword_move_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5211	0	0	9	28	0	dropitems.mticket_move_m00			dropitemstex.mticket_sword_move_t00	dropitemstex.mticket_sword_t01			0	0	0	0	0	2	0	0	icon.mticket_pole_move_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5212	0	0	9	28	0	dropitems.mticket_move_m00			dropitemstex.mticket_sword_move_t00	dropitemstex.mticket_sword_t01			0	0	0	0	0	2	0	0	icon.mticket_bow_move_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5213	0	0	9	28	0	dropitems.mticket_move_m00			dropitemstex.mticket_cleric_move_t00	dropitemstex.mticket_cleric_t01			0	0	0	0	0	2	0	0	icon.mticket_cleric_move_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5214	0	0	9	28	0	dropitems.mticket_move_m00			dropitemstex.mticket_wizard_move_t00	dropitemstex.mticket_cleric_t01			0	0	0	0	0	2	0	0	icon.mticket_wizard_move_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5215	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_teleporter_fix_t00	dropitemstex.mticket_cleric_t01			0	0	0	0	0	2	0	0	icon.mticket_teleporter_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5218	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_teleporter_fix_t00	dropitemstex.mticket_cleric_t01			0	0	0	0	0	2	0	0	icon.mticket_teleporter_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5219	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_teleporter_fix_t00	dropitemstex.mticket_cleric_t01			0	0	0	0	0	2	0	0	icon.mticket_teleporter_fix_i00					-1	0	18	0	0	0							1		1			1					ItemSound.itemdrop_tombstone		2	8	0
2	5220	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_plate_blue_i00					-1	2	53	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	6	0
2	5221	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_cobol_seed_i00					-1	1	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	10	0
2	5222	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_cobol_seed_i00					-1	1	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	10	0
2	5223	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_cobol_seed_i00					-1	1	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	10	0
2	5224	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_cobol_seed_i00					-1	1	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	10	0
2	5225	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_cobol_seed_i00					-1	1	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	10	0
2	5226	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_codran_seed_i00					-1	1	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	10	0
2	5227	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_codran_seed_i00					-1	1	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	10	0
2	5228	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_codran_seed_i00					-1	20	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	0	0
2	5229	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_codran_seed_i00					-1	20	18	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	0	0
2	5230	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	18	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5231	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	30	18	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5232	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_piece_of_cloth_white_i00					-1	0	17	0	0	0							1		1			1					ItemSound.itemdrop_sack		2	0	0
2	5234	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_clear_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_clear_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5235	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_purple_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_purple_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5236	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_purple_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_purple_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5237	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_purple_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_purple_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5238	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_scarlet_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_scarlet_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5239	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_scarlet_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_scarlet_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5240	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_scarlet_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_scarlet_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5241	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_scarlet_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_scarlet_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5242	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_green_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_green_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5243	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_green_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_green_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5244	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_green_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_green_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5245	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_green_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_green_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5246	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_green_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_green_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5247	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_green_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_green_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5248	0	3	1	6	0	dropitems.drop_lesser_potion_m00			dropitemstex.drop_lesser_potion_green_t00				0	0	0	0	0	1	0	0	icon.etc_lesser_potion_green_i00					-1	50	53	0	0	0							1		1			1					ItemSound.itemdrop_potion		2	3	0
2	5249	0	0	20	3	0	dropitems.item_l2_m00			dropitemstex.item_l2_2_t00				0	0	0	0	0	1	0	0	icon.etc_l2_i00					-1	0	17	0	0	0							1		1			1							0	0	0
2	5250	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	600	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5251	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	450	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5252	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	450	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5253	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	300	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5254	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	300	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5255	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	300	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5256	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	750	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5257	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	750	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5258	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	450	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5259	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	450	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5260	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	300	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5261	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	300	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5262	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	750	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5263	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	750	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5264	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	450	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5265	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	450	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5266	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	300	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5267	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_pouch_gray_i00					-1	300	8	0	0	0							1		1			1					ItemSound.itemdrop_sack		0	0	0
2	5268	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5269	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_yellow_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5270	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_red_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5271	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5272	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_black_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5273	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5274	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_yellow_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5275	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_red_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5276	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5277	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_black_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5278	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5279	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_yellow_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5280	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_red_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5281	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5282	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_black_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5283	0	3	5	7	0	dropitems.drop_mochi_m00			dropitemstex.drop_mochi_t00				0	0	0	0	0	1	0	0	icon.etc_mochi_i00					-1	0	53	0	0	0							1		1			1					ItemSound.itemdrop_etc_meat		2	3	0
2	5332	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5333	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5334	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5335	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5336	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5337	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5338	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5339	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5340	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5341	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5342	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	10	18	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	0	0
2	5343	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	10	18	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	0	0
2	5344	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	20	18	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	0	0
2	5345	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_blue_i00					-1	20	18	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	0	0
2	5346	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5347	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5348	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5349	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5350	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5351	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5352	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5353	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
2	5354	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_recipe_violet_i00					-1	30	53	0	0	0							1		1			1					ItemSound.itemdrop_scroll		2	5	0
